post_id,user,ts,text,hashtags
p0_01904,user_0222,2025-08-25 20:41:13,Novedades en streaming con ventanas de tiempo,#python
p0_01905,user_0194,2025-08-25 09:37:51,Checkpointing y tolerancia a fallos en streaming,#spark #bigdata
p0_01906,user_0297,2025-08-25 15:03:43,Arquitecturas de datos modernas en la nube,#lakehouse
p0_01907,user_0099,2025-08-25 12:10:06,Probando UDFs y funciones ventana en Spark SQL,#delta #gpu
p0_01908,user_0023,2025-08-25 16:09:31,Arquitecturas de datos modernas en la nube,#mlops
p0_01909,user_0191,2025-08-25 19:55:54,Checkpointing y tolerancia a fallos en streaming,#kafka #python #ai
p0_01910,user_0297,2025-08-25 13:13:58,Tips de optimización en PySpark y particionado,#iot
p0_01911,user_0005,2025-08-25 14:32:06,Checkpointing y tolerancia a fallos en streaming,#devops #python #ai
p0_01912,user_0204,2025-08-25 20:40:39,Delta y formatos columnares mejoran el rendimiento,#nlp #python
p0_01913,user_0272,2025-08-25 12:18:26,Tips de optimización en PySpark y particionado,#spark #etl
p0_01914,user_0052,2025-08-25 13:49:29,Tips de optimización en PySpark y particionado,#python #streaming
p0_01915,user_0210,2025-08-25 14:25:39,Arquitecturas de datos modernas en la nube,#mlops #iot #lakehouse #bigdata
p0_01916,user_0028,2025-08-25 09:47:54,Tips de optimización en PySpark y particionado,#nlp #etl
p0_01917,user_0132,2025-08-25 17:27:49,Tips de optimización en PySpark y particionado,#deeplearning #mlops
p0_01918,user_0064,2025-08-25 12:10:25,Delta y formatos columnares mejoran el rendimiento,#datascience #iot
p0_01919,user_0219,2025-08-25 13:56:02,ML y NLP avanzan cada semana,#python
p0_01920,user_0022,2025-08-25 10:17:22,¿Cuál es tu librería favorita para ETL?,#iot #spark
p0_01921,user_0167,2025-08-25 20:56:59,Optimización con broadcast joins y cache,#mlops
p0_01922,user_0107,2025-08-25 11:17:56,Arquitecturas de datos modernas en la nube,#ai
p0_01923,user_0066,2025-08-25 11:25:42,Optimización con broadcast joins y cache,#deeplearning #bigdata #spark
p0_01924,user_0069,2025-08-25 18:29:38,Optimización con broadcast joins y cache,#gpu #analytics #ai
p0_01925,user_0257,2025-08-25 08:22:04,Optimización con broadcast joins y cache,#etl #streaming
p0_01926,user_0294,2025-08-25 20:50:47,Optimización con broadcast joins y cache,#hadoop #cloud #ai
p0_01927,user_0123,2025-08-25 11:04:58,Novedades en streaming con ventanas de tiempo,#opensource #etl
p0_01928,user_0097,2025-08-25 15:37:17,¿Usas Kafka o colas para ingesta?,#ai #iot #streaming
p0_01929,user_0289,2025-08-25 11:59:57,Tips de optimización en PySpark y particionado,#opensource #iot
p0_01930,user_0286,2025-08-25 16:15:18,Checkpointing y tolerancia a fallos en streaming,#nlp #bigdata
p0_01931,user_0093,2025-08-25 10:14:02,¿Usas Kafka o colas para ingesta?,#delta #streaming #ai #bigdata
p0_01932,user_0091,2025-08-25 11:37:59,¿Cuál es tu librería favorita para ETL?,#devops #ai #lakehouse
p0_01933,user_0286,2025-08-25 19:49:08,¿Cuál es tu librería favorita para ETL?,#hadoop #iot #nlp
p0_01934,user_0002,2025-08-25 11:27:57,Orquestación de pipelines con Airflow,#nlp #spark
p0_01935,user_0188,2025-08-25 16:03:38,¿Cuál es tu librería favorita para ETL?,#bigdata #delta #streaming
p0_01936,user_0217,2025-08-25 10:23:11,Checkpointing y tolerancia a fallos en streaming,#nlp #bigdata
p0_01937,user_0158,2025-08-25 21:01:32,Comparando Parquet vs CSV en data lakes,#mlops #iot
p0_01938,user_0060,2025-08-25 21:05:16,ML y NLP avanzan cada semana,#nlp #python
p0_01939,user_0202,2025-08-25 10:03:29,Comparando Parquet vs CSV en data lakes,#datascience #python
p0_01940,user_0136,2025-08-25 08:02:06,Delta y formatos columnares mejoran el rendimiento,#datascience #etl
p0_01941,user_0080,2025-08-25 19:38:21,¿Cuál es tu librería favorita para ETL?,#gpu #ai #spark
p0_01942,user_0115,2025-08-25 20:14:59,ML y NLP avanzan cada semana,#lakehouse #streaming
p0_01943,user_0192,2025-08-25 10:56:13,Orquestación de pipelines con Airflow,#cloud #spark
p0_01944,user_0028,2025-08-25 10:46:09,Comparando Parquet vs CSV en data lakes,#streaming #python #ai
p0_01945,user_0169,2025-08-25 18:25:39,Probando UDFs y funciones ventana en Spark SQL,#python
p0_01946,user_0066,2025-08-25 12:59:43,Comparando Parquet vs CSV en data lakes,#python
p0_01947,user_0185,2025-08-25 12:58:44,ML y NLP avanzan cada semana,#nlp
p0_01948,user_0074,2025-08-25 17:13:04,Buenas prácticas en pipelines distribuidos,#ai
p0_01949,user_0169,2025-08-25 17:31:22,¿Cuál es tu librería favorita para ETL?,#opensource
p0_01950,user_0244,2025-08-25 20:42:52,¿Cuál es tu librería favorita para ETL?,#analytics
p0_01951,user_0127,2025-08-25 10:04:46,Arquitecturas de datos modernas en la nube,#nlp #bigdata #ai
p0_01952,user_0110,2025-08-25 12:46:26,Optimización con broadcast joins y cache,#ai #streaming #bigdata
p0_01953,user_0081,2025-08-25 13:30:57,Delta y formatos columnares mejoran el rendimiento,#spark #delta
p0_01954,user_0198,2025-08-25 14:14:21,Delta y formatos columnares mejoran el rendimiento,#python #bigdata
p0_01955,user_0275,2025-08-25 08:30:02,Arquitecturas de datos modernas en la nube,#gpu
p0_01956,user_0088,2025-08-25 09:54:47,Comparando Parquet vs CSV en data lakes,#lakehouse
p0_01957,user_0201,2025-08-25 08:59:15,¿Cuál es tu librería favorita para ETL?,#nlp
p0_01958,user_0286,2025-08-25 09:25:12,Tips de optimización en PySpark y particionado,#delta
p0_01959,user_0262,2025-08-25 19:26:46,Optimización con broadcast joins y cache,#nlp
p0_01960,user_0054,2025-08-25 09:34:04,Checkpointing y tolerancia a fallos en streaming,#datascience #delta
p0_01961,user_0117,2025-08-25 11:24:21,Probando UDFs y funciones ventana en Spark SQL,#nlp #deeplearning
p0_01962,user_0181,2025-08-25 21:20:50,Comparando Parquet vs CSV en data lakes,#kafka
p0_01963,user_0271,2025-08-25 18:38:40,Novedades en streaming con ventanas de tiempo,#analytics #ai
p0_01964,user_0133,2025-08-25 19:30:22,Probando UDFs y funciones ventana en Spark SQL,#python #spark
p0_01965,user_0156,2025-08-25 10:16:55,Aprendiendo Spark para procesar datos masivos,#mlops
p0_01966,user_0286,2025-08-25 21:52:40,Arquitecturas de datos modernas en la nube,#deeplearning #nlp
p0_01967,user_0077,2025-08-25 14:39:49,Comparando Parquet vs CSV en data lakes,#bigdata
p0_01968,user_0058,2025-08-25 21:31:46,Delta y formatos columnares mejoran el rendimiento,#delta #nlp
p0_01969,user_0054,2025-08-25 10:37:45,Orquestación de pipelines con Airflow,#nlp #deeplearning #ai
p0_01970,user_0139,2025-08-25 09:54:57,Comparando Parquet vs CSV en data lakes,#kafka
p0_01971,user_0112,2025-08-25 20:43:22,Orquestación de pipelines con Airflow,#ai
p0_01972,user_0033,2025-08-25 16:11:22,Comparando Parquet vs CSV en data lakes,#etl #spark
p0_01973,user_0250,2025-08-25 15:31:58,¿Usas Kafka o colas para ingesta?,#datascience
p0_01974,user_0042,2025-08-25 17:45:32,¿Usas Kafka o colas para ingesta?,#opensource
p0_01975,user_0101,2025-08-25 19:13:51,¿Cuál es tu librería favorita para ETL?,#streaming #bigdata
p0_01976,user_0203,2025-08-25 15:26:31,Buenas prácticas en pipelines distribuidos,#nlp #kafka #analytics #streaming
p0_01977,user_0058,2025-08-25 19:50:00,¿Cuál es tu librería favorita para ETL?,#datascience #hadoop #spark #streaming
p0_01978,user_0263,2025-08-25 11:01:01,Comparando Parquet vs CSV en data lakes,#streaming #ai
p0_01979,user_0076,2025-08-25 08:44:33,Orquestación de pipelines con Airflow,#mlops #devops
p0_01980,user_0282,2025-08-25 21:17:37,Checkpointing y tolerancia a fallos en streaming,#nlp #opensource #spark
p0_01981,user_0018,2025-08-25 19:15:08,¿Usas Kafka o colas para ingesta?,#bigdata #delta
p0_01982,user_0294,2025-08-25 11:48:07,Probando UDFs y funciones ventana en Spark SQL,#delta #devops #ai
p0_01983,user_0137,2025-08-25 16:25:03,Aprendiendo Spark para procesar datos masivos,#spark
p0_01984,user_0176,2025-08-25 15:58:44,Optimización con broadcast joins y cache,#datascience
p0_01985,user_0222,2025-08-25 21:19:25,Estrategias para detectar tendencias en redes,#gpu
p0_01986,user_0126,2025-08-25 20:43:49,Optimización con broadcast joins y cache,#python #mlops #opensource
p0_01987,user_0258,2025-08-25 13:25:51,Checkpointing y tolerancia a fallos en streaming,#cloud #streaming
p0_01988,user_0022,2025-08-25 08:23:18,Optimización con broadcast joins y cache,#delta #python
p0_01989,user_0182,2025-08-25 08:25:17,Novedades en streaming con ventanas de tiempo,#opensource #etl
p0_01990,user_0008,2025-08-25 21:12:08,ML y NLP avanzan cada semana,#analytics #gpu
p0_01991,user_0192,2025-08-25 09:50:11,Estrategias para detectar tendencias en redes,#devops #etl
p0_01992,user_0099,2025-08-25 16:19:36,¿Cuál es tu librería favorita para ETL?,#cloud #nlp #ai #spark
p0_01993,user_0027,2025-08-25 15:52:13,Optimización con broadcast joins y cache,#kafka
p0_01994,user_0023,2025-08-25 18:21:43,Aprendiendo Spark para procesar datos masivos,#delta #bigdata
p0_01995,user_0279,2025-08-25 18:09:10,Novedades en streaming con ventanas de tiempo,#delta #streaming
p0_01996,user_0219,2025-08-25 12:58:35,Checkpointing y tolerancia a fallos en streaming,#devops #python
p0_01997,user_0116,2025-08-25 17:16:59,Comparando Parquet vs CSV en data lakes,#iot #streaming
p0_01998,user_0019,2025-08-25 10:12:32,¿Usas Kafka o colas para ingesta?,#cloud
p0_01999,user_0059,2025-08-25 09:23:05,Aprendiendo Spark para procesar datos masivos,#etl
p0_02000,user_0013,2025-08-25 09:45:00,Estrategias para detectar tendencias en redes,#nlp #ai
p0_02001,user_0066,2025-08-25 13:56:30,Orquestación de pipelines con Airflow,#ai #opensource
p0_02002,user_0280,2025-08-25 19:26:23,Novedades en streaming con ventanas de tiempo,#nlp #spark
p0_02003,user_0085,2025-08-25 15:28:30,Comparando Parquet vs CSV en data lakes,#python
p0_02004,user_0268,2025-08-25 09:48:59,Optimización con broadcast joins y cache,#cloud
p0_02005,user_0090,2025-08-25 16:53:36,¿Usas Kafka o colas para ingesta?,#lakehouse #etl #delta
p0_02006,user_0132,2025-08-25 13:21:08,Delta y formatos columnares mejoran el rendimiento,#analytics #ai
p0_02007,user_0083,2025-08-25 19:38:47,Comparando Parquet vs CSV en data lakes,#etl #ai
p0_02008,user_0007,2025-08-25 10:06:15,¿Usas Kafka o colas para ingesta?,#kafka #python #ai
p0_02009,user_0173,2025-08-25 09:27:32,¿Usas Kafka o colas para ingesta?,#mlops #streaming
p0_02010,user_0132,2025-08-25 16:45:33,Estrategias para detectar tendencias en redes,#kafka #gpu
p0_02011,user_0257,2025-08-25 16:23:19,Aprendiendo Spark para procesar datos masivos,#opensource #datascience #devops
p0_02012,user_0204,2025-08-25 13:44:51,Checkpointing y tolerancia a fallos en streaming,#python
p0_02013,user_0194,2025-08-25 12:08:58,Comparando Parquet vs CSV en data lakes,#devops #opensource
p0_02014,user_0083,2025-08-25 12:14:36,Estrategias para detectar tendencias en redes,#spark #iot #bigdata #etl
p0_02015,user_0164,2025-08-25 17:22:22,Buenas prácticas en pipelines distribuidos,#streaming #bigdata
p0_02016,user_0055,2025-08-25 15:23:09,Orquestación de pipelines con Airflow,#datascience #deeplearning
p0_02017,user_0136,2025-08-25 12:24:07,Estrategias para detectar tendencias en redes,#datascience #bigdata
p0_02018,user_0166,2025-08-25 08:43:37,Checkpointing y tolerancia a fallos en streaming,#deeplearning #python
p0_02019,user_0172,2025-08-25 09:00:33,Optimización con broadcast joins y cache,#streaming
p0_02020,user_0229,2025-08-25 13:48:42,Aprendiendo Spark para procesar datos masivos,#nlp #streaming
p0_02021,user_0008,2025-08-25 10:50:58,Comparando Parquet vs CSV en data lakes,#hadoop
p0_02022,user_0194,2025-08-25 09:09:37,Novedades en streaming con ventanas de tiempo,#deeplearning #python
p0_02023,user_0274,2025-08-25 10:07:04,¿Usas Kafka o colas para ingesta?,#cloud #devops #iot
p0_02024,user_0289,2025-08-25 20:41:11,¿Usas Kafka o colas para ingesta?,#etl
p0_02025,user_0150,2025-08-25 08:20:36,Novedades en streaming con ventanas de tiempo,#bigdata #python
p0_02026,user_0054,2025-08-25 20:33:34,¿Cuál es tu librería favorita para ETL?,#opensource #spark
p0_02027,user_0160,2025-08-25 15:20:26,¿Usas Kafka o colas para ingesta?,#etl
p0_02028,user_0143,2025-08-25 16:12:21,Buenas prácticas en pipelines distribuidos,#streaming
p0_02029,user_0226,2025-08-25 20:07:55,¿Cuál es tu librería favorita para ETL?,#delta
p0_02030,user_0090,2025-08-25 17:01:21,Novedades en streaming con ventanas de tiempo,#delta #python
p0_02031,user_0294,2025-08-25 20:12:15,Optimización con broadcast joins y cache,#iot #deeplearning
p0_02032,user_0204,2025-08-25 17:56:34,Delta y formatos columnares mejoran el rendimiento,#delta #spark
p0_02033,user_0079,2025-08-25 12:21:40,Aprendiendo Spark para procesar datos masivos,#ai
p0_02034,user_0170,2025-08-25 12:50:45,Estrategias para detectar tendencias en redes,#ai #hadoop #deeplearning #etl
p0_02035,user_0057,2025-08-25 18:45:24,Aprendiendo Spark para procesar datos masivos,#bigdata
p0_02036,user_0263,2025-08-25 14:55:51,Probando UDFs y funciones ventana en Spark SQL,#delta #datascience #streaming
p0_02037,user_0126,2025-08-25 13:56:58,Novedades en streaming con ventanas de tiempo,#analytics #mlops #nlp #etl
p0_02038,user_0095,2025-08-25 12:12:47,Optimización con broadcast joins y cache,#devops #datascience
p0_02039,user_0199,2025-08-25 12:48:10,Probando UDFs y funciones ventana en Spark SQL,#nlp #analytics #bigdata
p0_02040,user_0248,2025-08-25 18:26:11,Optimización con broadcast joins y cache,#delta
p0_02041,user_0065,2025-08-25 16:57:32,Delta y formatos columnares mejoran el rendimiento,#kafka #spark
p0_02042,user_0249,2025-08-25 14:59:23,¿Usas Kafka o colas para ingesta?,#datascience
p0_02043,user_0062,2025-08-25 11:25:31,Optimización con broadcast joins y cache,#gpu #analytics #spark
p0_02044,user_0230,2025-08-25 21:06:08,Optimización con broadcast joins y cache,#delta #etl
p0_02045,user_0080,2025-08-25 18:25:32,Comparando Parquet vs CSV en data lakes,#datascience #iot #spark
p0_02046,user_0105,2025-08-25 10:21:07,Estrategias para detectar tendencias en redes,#hadoop #datascience #python
p0_02047,user_0144,2025-08-25 17:41:42,Tips de optimización en PySpark y particionado,#nlp #ai
p0_02048,user_0020,2025-08-25 19:29:31,¿Cuál es tu librería favorita para ETL?,#ai #python
p0_02049,user_0031,2025-08-25 17:33:38,Tips de optimización en PySpark y particionado,#nlp
p0_02050,user_0189,2025-08-25 13:14:14,Delta y formatos columnares mejoran el rendimiento,#iot #gpu #streaming
p0_02051,user_0221,2025-08-25 08:52:02,¿Usas Kafka o colas para ingesta?,#opensource #python
p0_02052,user_0274,2025-08-25 11:31:32,Comparando Parquet vs CSV en data lakes,#opensource #cloud #spark
p0_02053,user_0137,2025-08-25 18:37:31,Comparando Parquet vs CSV en data lakes,#delta #kafka
p0_02054,user_0003,2025-08-25 21:16:21,Comparando Parquet vs CSV en data lakes,#mlops
p0_02055,user_0208,2025-08-25 17:45:04,Aprendiendo Spark para procesar datos masivos,#mlops #streaming
p0_02056,user_0243,2025-08-25 19:29:45,Tips de optimización en PySpark y particionado,#analytics #delta
p0_02057,user_0027,2025-08-25 13:39:32,ML y NLP avanzan cada semana,#mlops #gpu #etl
p0_02058,user_0188,2025-08-25 14:10:14,Tips de optimización en PySpark y particionado,#iot #cloud #ai
p0_02059,user_0032,2025-08-25 19:39:50,Probando UDFs y funciones ventana en Spark SQL,#opensource
p0_02060,user_0244,2025-08-25 17:40:47,¿Usas Kafka o colas para ingesta?,#delta #kafka #gpu
p0_02061,user_0150,2025-08-25 15:24:06,Orquestación de pipelines con Airflow,#hadoop #python
p0_02062,user_0266,2025-08-25 19:35:34,Probando UDFs y funciones ventana en Spark SQL,#gpu #etl
p0_02063,user_0123,2025-08-25 18:58:26,Probando UDFs y funciones ventana en Spark SQL,#nlp #streaming
p0_02064,user_0232,2025-08-25 18:46:45,Probando UDFs y funciones ventana en Spark SQL,#devops
p0_02065,user_0083,2025-08-25 13:42:32,Checkpointing y tolerancia a fallos en streaming,#python #lakehouse
p0_02066,user_0091,2025-08-25 18:12:48,Estrategias para detectar tendencias en redes,#delta #streaming
p0_02067,user_0156,2025-08-25 13:28:04,Aprendiendo Spark para procesar datos masivos,#nlp
p0_02068,user_0126,2025-08-25 13:55:04,Estrategias para detectar tendencias en redes,#delta
p0_02069,user_0133,2025-08-25 10:03:41,Tips de optimización en PySpark y particionado,#deeplearning
p0_02070,user_0225,2025-08-25 12:04:29,ML y NLP avanzan cada semana,#datascience #delta
p0_02071,user_0135,2025-08-25 21:20:34,Checkpointing y tolerancia a fallos en streaming,#bigdata
p0_02072,user_0169,2025-08-25 18:57:07,Optimización con broadcast joins y cache,#delta #gpu #ai
p0_02073,user_0224,2025-08-25 12:38:02,¿Usas Kafka o colas para ingesta?,#lakehouse
p0_02074,user_0239,2025-08-25 10:26:45,ML y NLP avanzan cada semana,#devops
p0_02075,user_0026,2025-08-25 13:49:11,¿Cuál es tu librería favorita para ETL?,#etl #devops
p0_02076,user_0271,2025-08-25 12:45:53,Comparando Parquet vs CSV en data lakes,#hadoop #streaming #python
p0_02077,user_0104,2025-08-25 18:50:24,Probando UDFs y funciones ventana en Spark SQL,#bigdata
p0_02078,user_0179,2025-08-25 09:05:10,Novedades en streaming con ventanas de tiempo,#ai #python
p0_02079,user_0241,2025-08-25 20:26:13,Probando UDFs y funciones ventana en Spark SQL,#etl #datascience #spark
p0_02080,user_0113,2025-08-25 11:32:19,Orquestación de pipelines con Airflow,#etl
p0_02081,user_0083,2025-08-25 14:57:23,Arquitecturas de datos modernas en la nube,#hadoop #cloud #streaming
p0_02082,user_0141,2025-08-25 13:25:50,Optimización con broadcast joins y cache,#etl #hadoop
p0_02083,user_0140,2025-08-25 10:11:16,ML y NLP avanzan cada semana,#analytics #ai
p0_02084,user_0150,2025-08-25 08:33:14,Orquestación de pipelines con Airflow,#streaming
p0_02085,user_0088,2025-08-25 19:18:37,Buenas prácticas en pipelines distribuidos,#delta
p0_02086,user_0125,2025-08-25 11:43:33,Optimización con broadcast joins y cache,#delta #etl
p0_02087,user_0113,2025-08-25 10:33:55,Delta y formatos columnares mejoran el rendimiento,#spark #streaming
p0_02088,user_0098,2025-08-25 17:12:53,Optimización con broadcast joins y cache,#ai
p0_02089,user_0257,2025-08-25 10:01:06,ML y NLP avanzan cada semana,#kafka
p0_02090,user_0287,2025-08-25 11:08:17,Orquestación de pipelines con Airflow,#cloud #spark #bigdata
